[2019-02-21 21:40:42,721]{/home/alphatech/Documents/REST API/Flask Training/rest_training/group_project/blueprints/__init__.py:46} WARNING - REQUEST_LOG	200 - {"request": {}, "response": []}
[2019-03-09 19:52:10,930]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:53} WARNING - REQUEST_LOG	200 - {"request": null, "response": {"user_id": 6, "username": "benzema", "email": "budi@alphatech.com", "password": "bismillah", "address": "malangg", "telephone": "0852587218999", "status_admin": "seller"}}
[2019-03-09 19:53:21,357]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:53} WARNING - REQUEST_LOG	404 - {"request": null, "response": {"status": "ACCES DENIED", "message": "INVALID USER"}}
[2019-03-09 19:54:36,914]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:53} WARNING - REQUEST_LOG	401 - {"request": null, "response": {"msg": "Missing Authorization Header"}}
[2019-03-09 19:56:35,044]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:53} WARNING - REQUEST_LOG	401 - {"request": null, "response": {"msg": "Token has expired"}}
[2019-03-09 19:56:43,622]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:46} WARNING - REQUEST_LOG	200 - {"request": {"username": "dzinsyah", "password": "bismillah"}, "response": {"token": "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE1NTIxMzYyMDMsIm5iZiI6MTU1MjEzNjIwMywianRpIjoiYzI2MmMwMWUtZjAxZS00ZTUxLTk0NDQtZjczYzUxMmVhMDViIiwiZXhwIjoxNTUyMTM3MTAzLCJpZGVudGl0eSI6eyJ1c2VyX2lkIjoxLCJ1c2VybmFtZSI6ImR6aW5zeWFoIiwiZW1haWwiOiJkemluc3lhaEBhbHBoYXRlY2guaWQiLCJwYXNzd29yZCI6ImJpc21pbGxhaCIsImFkZHJlc3MiOiJ0dW1wYW5nIiwidGVsZXBob25lIjoiMTU3ODY0MzI4NzM0NyIsInN0YXR1c19hZG1pbiI6ImFkbWluIn0sImZyZXNoIjpmYWxzZSwidHlwZSI6ImFjY2VzcyIsInVzZXJfY2xhaW1zIjp7InVzZXJfaWQiOjEsInVzZXJuYW1lIjoiZHppbnN5YWgiLCJlbWFpbCI6ImR6aW5zeWFoQGFscGhhdGVjaC5pZCIsInBhc3N3b3JkIjoiYmlzbWlsbGFoIiwiYWRkcmVzcyI6InR1bXBhbmciLCJ0ZWxlcGhvbmUiOiIxNTc4NjQzMjg3MzQ3Iiwic3RhdHVzX2FkbWluIjoiYWRtaW4ifX0.o4qa4lD-vcjevHRDkKWohHq2FQIqaAzVgXfVEV-FMfY"}}
[2019-03-09 19:57:09,995]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:53} WARNING - REQUEST_LOG	422 - {"request": null, "response": {"msg": "Invalid header string: Expecting value: line 1 column 1 (char 0)"}}
[2019-03-09 19:57:59,673]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:53} WARNING - REQUEST_LOG	200 - {"request": null, "response": "deleted"}
[2019-03-09 21:59:11,547]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:53} WARNING - REQUEST_LOG	401 - {"request": null, "response": {"msg": "Missing Authorization Header"}}
[2019-03-09 21:59:36,613]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:46} WARNING - REQUEST_LOG	200 - {"request": {"username": "dzinsyah", "password": "bismillah"}, "response": {"token": "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE1NTIxNDM1NzYsIm5iZiI6MTU1MjE0MzU3NiwianRpIjoiNTM0Njc3OWMtZDc2Yy00YTI0LWJkODktMzhiN2ZiNzA4OWZjIiwiZXhwIjoxNTUyMTQ0NDc2LCJpZGVudGl0eSI6eyJ1c2VyX2lkIjoxLCJ1c2VybmFtZSI6ImR6aW5zeWFoIiwiZW1haWwiOiJkemluc3lhaEBhbHBoYXRlY2guaWQiLCJwYXNzd29yZCI6ImJpc21pbGxhaCIsImFkZHJlc3MiOiJ0dW1wYW5nIiwidGVsZXBob25lIjoiMTU3ODY0MzI4NzM0NyIsInN0YXR1c19hZG1pbiI6ImFkbWluIn0sImZyZXNoIjpmYWxzZSwidHlwZSI6ImFjY2VzcyIsInVzZXJfY2xhaW1zIjp7InVzZXJfaWQiOjEsInVzZXJuYW1lIjoiZHppbnN5YWgiLCJlbWFpbCI6ImR6aW5zeWFoQGFscGhhdGVjaC5pZCIsInBhc3N3b3JkIjoiYmlzbWlsbGFoIiwiYWRkcmVzcyI6InR1bXBhbmciLCJ0ZWxlcGhvbmUiOiIxNTc4NjQzMjg3MzQ3Iiwic3RhdHVzX2FkbWluIjoiYWRtaW4ifX0.A9AkOlsZ4fPucaXzN9Xy9Jd4v66FnhHfUs4i_A_ACBc"}}
[2019-03-09 21:59:48,470]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:46} WARNING - REQUEST_LOG	401 - {"request": {"username": "budi", "password": "bismillah"}, "response": {"status": "UNAUTHORIZED", "message": "Invalid key or secret"}}
[2019-03-09 22:00:02,166]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:46} WARNING - REQUEST_LOG	401 - {"request": {"username": "adi", "password": "bismillah"}, "response": {"status": "UNAUTHORIZED", "message": "Invalid key or secret"}}
[2019-03-09 22:00:53,118]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:46} WARNING - REQUEST_LOG	401 - {"request": {"password": "bismillah", "username": "adi"}, "response": {"status": "UNAUTHORIZED", "message": "Invalid key or secret"}}
[2019-03-09 22:01:21,824]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:46} WARNING - REQUEST_LOG	200 - {"request": {"username": "dzinsyah", "password": "bismillah"}, "response": {"token": "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE1NTIxNDM2ODEsIm5iZiI6MTU1MjE0MzY4MSwianRpIjoiZWUyNWMyZTktMzNhOC00MTMzLThjNWYtMDJmN2FmZjIyMjEzIiwiZXhwIjoxNTUyMTQ0NTgxLCJpZGVudGl0eSI6eyJ1c2VyX2lkIjoxLCJ1c2VybmFtZSI6ImR6aW5zeWFoIiwiZW1haWwiOiJkemluc3lhaEBhbHBoYXRlY2guaWQiLCJwYXNzd29yZCI6ImJpc21pbGxhaCIsImFkZHJlc3MiOiJ0dW1wYW5nIiwidGVsZXBob25lIjoiMTU3ODY0MzI4NzM0NyIsInN0YXR1c19hZG1pbiI6ImFkbWluIn0sImZyZXNoIjpmYWxzZSwidHlwZSI6ImFjY2VzcyIsInVzZXJfY2xhaW1zIjp7InVzZXJfaWQiOjEsInVzZXJuYW1lIjoiZHppbnN5YWgiLCJlbWFpbCI6ImR6aW5zeWFoQGFscGhhdGVjaC5pZCIsInBhc3N3b3JkIjoiYmlzbWlsbGFoIiwiYWRkcmVzcyI6InR1bXBhbmciLCJ0ZWxlcGhvbmUiOiIxNTc4NjQzMjg3MzQ3Iiwic3RhdHVzX2FkbWluIjoiYWRtaW4ifX0.Bm2MmsLleuHYyyqX1ZtRLauK-W7RCzzXWTN23U2l8IM"}}
[2019-03-09 22:01:52,795]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:46} WARNING - REQUEST_LOG	200 - {"request": {"username": "dzinsyah", "password": "bismillah"}, "response": {"token": "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE1NTIxNDM3MTIsIm5iZiI6MTU1MjE0MzcxMiwianRpIjoiNDA3NjNkM2YtYTg5Yy00N2FmLWI2MGItN2E4NTBiMWU5MjMwIiwiZXhwIjoxNTUyMTQ0NjEyLCJpZGVudGl0eSI6eyJ1c2VyX2lkIjoxLCJ1c2VybmFtZSI6ImR6aW5zeWFoIiwiZW1haWwiOiJkemluc3lhaEBhbHBoYXRlY2guaWQiLCJwYXNzd29yZCI6ImJpc21pbGxhaCIsImFkZHJlc3MiOiJ0dW1wYW5nIiwidGVsZXBob25lIjoiMTU3ODY0MzI4NzM0NyIsInN0YXR1c19hZG1pbiI6ImFkbWluIn0sImZyZXNoIjpmYWxzZSwidHlwZSI6ImFjY2VzcyIsInVzZXJfY2xhaW1zIjp7InVzZXJfaWQiOjEsInVzZXJuYW1lIjoiZHppbnN5YWgiLCJlbWFpbCI6ImR6aW5zeWFoQGFscGhhdGVjaC5pZCIsInBhc3N3b3JkIjoiYmlzbWlsbGFoIiwiYWRkcmVzcyI6InR1bXBhbmciLCJ0ZWxlcGhvbmUiOiIxNTc4NjQzMjg3MzQ3Iiwic3RhdHVzX2FkbWluIjoiYWRtaW4ifX0.IXcoNbO5DKX4C37dO_Czj3Rtq0nP_uVf3_gp3tz0KgQ"}}
[2019-03-09 22:02:15,152]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:46} WARNING - REQUEST_LOG	200 - {"request": {"username": "benzema", "password": "bismillah"}, "response": {"token": "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE1NTIxNDM3MzUsIm5iZiI6MTU1MjE0MzczNSwianRpIjoiOTA5NjVhODctY2NjZS00YzZlLTkxYmUtODEwMDkwYWJhYzQ2IiwiZXhwIjoxNTUyMTQ0NjM1LCJpZGVudGl0eSI6eyJ1c2VyX2lkIjo2LCJ1c2VybmFtZSI6ImJlbnplbWEiLCJlbWFpbCI6ImJ1ZGlAYWxwaGF0ZWNoLmNvbSIsInBhc3N3b3JkIjoiYmlzbWlsbGFoIiwiYWRkcmVzcyI6Im1hbGFuZ2ciLCJ0ZWxlcGhvbmUiOiIwODUyNTg3MjE4OTk5Iiwic3RhdHVzX2FkbWluIjoic2VsbGVyIn0sImZyZXNoIjpmYWxzZSwidHlwZSI6ImFjY2VzcyIsInVzZXJfY2xhaW1zIjp7InVzZXJfaWQiOjYsInVzZXJuYW1lIjoiYmVuemVtYSIsImVtYWlsIjoiYnVkaUBhbHBoYXRlY2guY29tIiwicGFzc3dvcmQiOiJiaXNtaWxsYWgiLCJhZGRyZXNzIjoibWFsYW5nZyIsInRlbGVwaG9uZSI6IjA4NTI1ODcyMTg5OTkiLCJzdGF0dXNfYWRtaW4iOiJzZWxsZXIifX0.IdEpfu0KI6Wumz7sZ3VOEaPSCj7GRLU1R_Pm9t3SXno"}}
[2019-03-09 22:02:17,654]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:46} WARNING - REQUEST_LOG	200 - {"request": {"username": "benzema", "password": "bismillah"}, "response": {"token": "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE1NTIxNDM3MzcsIm5iZiI6MTU1MjE0MzczNywianRpIjoiM2I2ZjI5MTItYjlhMi00MzVmLWFiZWItMzE3ZDMwYjdiNGFkIiwiZXhwIjoxNTUyMTQ0NjM3LCJpZGVudGl0eSI6eyJ1c2VyX2lkIjo2LCJ1c2VybmFtZSI6ImJlbnplbWEiLCJlbWFpbCI6ImJ1ZGlAYWxwaGF0ZWNoLmNvbSIsInBhc3N3b3JkIjoiYmlzbWlsbGFoIiwiYWRkcmVzcyI6Im1hbGFuZ2ciLCJ0ZWxlcGhvbmUiOiIwODUyNTg3MjE4OTk5Iiwic3RhdHVzX2FkbWluIjoic2VsbGVyIn0sImZyZXNoIjpmYWxzZSwidHlwZSI6ImFjY2VzcyIsInVzZXJfY2xhaW1zIjp7InVzZXJfaWQiOjYsInVzZXJuYW1lIjoiYmVuemVtYSIsImVtYWlsIjoiYnVkaUBhbHBoYXRlY2guY29tIiwicGFzc3dvcmQiOiJiaXNtaWxsYWgiLCJhZGRyZXNzIjoibWFsYW5nZyIsInRlbGVwaG9uZSI6IjA4NTI1ODcyMTg5OTkiLCJzdGF0dXNfYWRtaW4iOiJzZWxsZXIifX0.R95_2WimN_NcAygpTBg7B8BkFBOHupW47b-ZtXGbzeI"}}
[2019-03-09 22:09:14,526]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:53} WARNING - REQUEST_LOG	200 - {"request": null, "response": {"product_id": 2, "url_image": "www.google.com", "seller": "benzema", "status": "new", "vendor": "sony", "name": "sony xperia z3", "price": 1000000, "processor": "snapdragon 820", "ram": "ram 2GB", "memory": "memory 16GB", "camera": "23 MP", "other_description": "size 5 inc", "stock": 10, "location": "malang", "seller_id": 6}}
[2019-03-09 22:11:04,547]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:53} WARNING - REQUEST_LOG	200 - {"request": null, "response": {"product_id": 3, "url_image": "www.google.com", "seller": "benzema", "status": "new", "vendor": "samsung", "name": "samsung grand prime", "price": 1000000, "processor": "intel", "ram": "ram 1GB", "memory": "memory 8GB", "camera": "13 MP", "other_description": "size 5 inc", "stock": 10, "location": "malang", "seller_id": 6}}
[2019-03-09 22:11:34,348]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:46} WARNING - REQUEST_LOG	200 - {"request": {"username": "dzinsyah2", "password": "bismillah"}, "response": {"token": "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE1NTIxNDQyOTQsIm5iZiI6MTU1MjE0NDI5NCwianRpIjoiNWI5MTY5NmItYzZjYi00NGVhLWJmMmUtN2VlYjI0ZDlmYTk5IiwiZXhwIjoxNTUyMTQ1MTk0LCJpZGVudGl0eSI6eyJ1c2VyX2lkIjo0LCJ1c2VybmFtZSI6ImR6aW5zeWFoMiIsImVtYWlsIjoiZHppbnN5YWgyQGFscGhhdGVjaC5pZCIsInBhc3N3b3JkIjoiYmlzbWlsbGFoIiwiYWRkcmVzcyI6InR1bXBhbmciLCJ0ZWxlcGhvbmUiOiIwODUyNTg3MjE4OTkiLCJzdGF0dXNfYWRtaW4iOiJzZWxsZXIifSwiZnJlc2giOmZhbHNlLCJ0eXBlIjoiYWNjZXNzIiwidXNlcl9jbGFpbXMiOnsidXNlcl9pZCI6NCwidXNlcm5hbWUiOiJkemluc3lhaDIiLCJlbWFpbCI6ImR6aW5zeWFoMkBhbHBoYXRlY2guaWQiLCJwYXNzd29yZCI6ImJpc21pbGxhaCIsImFkZHJlc3MiOiJ0dW1wYW5nIiwidGVsZXBob25lIjoiMDg1MjU4NzIxODk5Iiwic3RhdHVzX2FkbWluIjoic2VsbGVyIn19.98hvKZ-gCG2fe8XH38zqJQmOBMjKUW-4pvchYRV8SDo"}}
[2019-03-09 22:13:55,619]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:53} WARNING - REQUEST_LOG	200 - {"request": null, "response": {"product_id": 4, "url_image": "www.google.com", "seller": "dzinsyah2", "status": "new", "vendor": "samsung", "name": null, "price": 1000000, "processor": "intel", "ram": "ram 1GB", "memory": "memory 8GB", "camera": "13 MP", "other_description": "size 5 inc", "stock": 10, "location": "malang", "seller_id": 4}}
[2019-03-09 22:15:31,533]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:53} WARNING - REQUEST_LOG	200 - {"request": null, "response": {"product_id": 5, "url_image": "www.google.com", "seller": "dzinsyah2", "status": "new", "vendor": "sony", "name": "sony xperia E3", "price": 1000000, "processor": "snapdragon", "ram": "ram 1GB", "memory": "memory 8GB", "camera": "8 MP", "other_description": "size 5 inc", "stock": 10, "location": "surabaya", "seller_id": 4}}
[2019-03-09 22:16:40,214]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:53} WARNING - REQUEST_LOG	200 - {"request": null, "response": {"product_id": 6, "url_image": "www.google.com", "seller": "dzinsyah2", "status": "second", "vendor": "xiaomi", "name": "xiaomi redmi note 4", "price": 1500000, "processor": "snapdragon 660", "ram": "ram 3GB", "memory": "memory 32GB", "camera": "13 MP", "other_description": "size 5 inc", "stock": 10, "location": "sidoarjo", "seller_id": 4}}
[2019-03-09 22:19:12,674]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:53} WARNING - REQUEST_LOG	200 - {"request": null, "response": {"product_id": 7, "url_image": "www.google.com", "seller": "dzinsyah2", "status": "second", "vendor": "sony", "name": " sony xperia xz", "price": 1500000, "processor": "snapdragon 825", "ram": "ram 3GB", "memory": "memory 32GB", "camera": "13 MP", "other_description": "size 5 inc", "stock": 10, "location": "sidoarjo", "seller_id": 4}}
[2019-03-09 22:21:22,508]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:46} WARNING - REQUEST_LOG	404 - {"request": {"": ""}, "response": {"message": "The requested URL was not found on the server.  If you entered the URL manually please check your spelling and try again."}}
[2019-03-09 22:21:40,616]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:46} WARNING - REQUEST_LOG	200 - {"request": {}, "response": [{"product_id": 1, "url_image": "www.google.com", "seller": "benzema", "status": "new", "vendor": "sony", "name": "sony xperia z3", "price": 1000000, "processor": "snapdragon 820", "ram": "ram 2GB", "memory": "memory 16GB", "camera": "23 MP", "other_description": "size 5 inc", "stock": 10, "location": "malang", "seller_id": 6}, {"product_id": 2, "url_image": "www.google.com", "seller": "benzema", "status": "new", "vendor": "sony", "name": "sony xperia z3", "price": 1000000, "processor": "snapdragon 820", "ram": "ram 2GB", "memory": "memory 16GB", "camera": "23 MP", "other_description": "size 5 inc", "stock": 10, "location": "malang", "seller_id": 6}, {"product_id": 3, "url_image": "www.google.com", "seller": "benzema", "status": "new", "vendor": "samsung", "name": "samsung grand prime", "price": 1000000, "processor": "intel", "ram": "ram 1GB", "memory": "memory 8GB", "camera": "13 MP", "other_description": "size 5 inc", "stock": 10, "location": "malang", "seller_id": 6}, {"product_id": 4, "url_image": "www.google.com", "seller": "dzinsyah2", "status": "new", "vendor": "samsung", "name": null, "price": 1000000, "processor": "intel", "ram": "ram 1GB", "memory": "memory 8GB", "camera": "13 MP", "other_description": "size 5 inc", "stock": 10, "location": "malang", "seller_id": 4}, {"product_id": 5, "url_image": "www.google.com", "seller": "dzinsyah2", "status": "new", "vendor": "sony", "name": "sony xperia E3", "price": 1000000, "processor": "snapdragon", "ram": "ram 1GB", "memory": "memory 8GB", "camera": "8 MP", "other_description": "size 5 inc", "stock": 10, "location": "surabaya", "seller_id": 4}]}
[2019-03-09 22:22:08,417]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:46} WARNING - REQUEST_LOG	404 - {"request": {"search": "benzema"}, "response": {"status": "NOT FOUND", "message": "Product Not Found"}}
[2019-03-09 22:22:27,391]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:46} WARNING - REQUEST_LOG	404 - {"request": {"search": "sony"}, "response": {"status": "NOT FOUND", "message": "Product Not Found"}}
[2019-03-09 22:22:28,888]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:46} WARNING - REQUEST_LOG	404 - {"request": {"search": "sony"}, "response": {"status": "NOT FOUND", "message": "Product Not Found"}}
[2019-03-09 22:23:40,192]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:46} WARNING - REQUEST_LOG	200 - {"request": {"search": "new"}, "response": [{"product_id": 1, "url_image": "www.google.com", "seller": "benzema", "status": "new", "vendor": "sony", "name": "sony xperia z3", "price": 1000000, "processor": "snapdragon 820", "ram": "ram 2GB", "memory": "memory 16GB", "camera": "23 MP", "other_description": "size 5 inc", "stock": 10, "location": "malang", "seller_id": 6}, {"product_id": 2, "url_image": "www.google.com", "seller": "benzema", "status": "new", "vendor": "sony", "name": "sony xperia z3", "price": 1000000, "processor": "snapdragon 820", "ram": "ram 2GB", "memory": "memory 16GB", "camera": "23 MP", "other_description": "size 5 inc", "stock": 10, "location": "malang", "seller_id": 6}, {"product_id": 3, "url_image": "www.google.com", "seller": "benzema", "status": "new", "vendor": "samsung", "name": "samsung grand prime", "price": 1000000, "processor": "intel", "ram": "ram 1GB", "memory": "memory 8GB", "camera": "13 MP", "other_description": "size 5 inc", "stock": 10, "location": "malang", "seller_id": 6}, {"product_id": 4, "url_image": "www.google.com", "seller": "dzinsyah2", "status": "new", "vendor": "samsung", "name": null, "price": 1000000, "processor": "intel", "ram": "ram 1GB", "memory": "memory 8GB", "camera": "13 MP", "other_description": "size 5 inc", "stock": 10, "location": "malang", "seller_id": 4}, {"product_id": 5, "url_image": "www.google.com", "seller": "dzinsyah2", "status": "new", "vendor": "sony", "name": "sony xperia E3", "price": 1000000, "processor": "snapdragon", "ram": "ram 1GB", "memory": "memory 8GB", "camera": "8 MP", "other_description": "size 5 inc", "stock": 10, "location": "surabaya", "seller_id": 4}]}
[2019-03-09 22:24:22,881]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:46} WARNING - REQUEST_LOG	200 - {"request": {"search": "benzema"}, "response": []}
[2019-03-09 22:24:25,046]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:46} WARNING - REQUEST_LOG	200 - {"request": {"search": "benzema"}, "response": []}
[2019-03-09 22:24:31,473]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:46} WARNING - REQUEST_LOG	200 - {"request": {"search": "new"}, "response": [{"product_id": 1, "url_image": "www.google.com", "seller": "benzema", "status": "new", "vendor": "sony", "name": "sony xperia z3", "price": 1000000, "processor": "snapdragon 820", "ram": "ram 2GB", "memory": "memory 16GB", "camera": "23 MP", "other_description": "size 5 inc", "stock": 10, "location": "malang", "seller_id": 6}, {"product_id": 2, "url_image": "www.google.com", "seller": "benzema", "status": "new", "vendor": "sony", "name": "sony xperia z3", "price": 1000000, "processor": "snapdragon 820", "ram": "ram 2GB", "memory": "memory 16GB", "camera": "23 MP", "other_description": "size 5 inc", "stock": 10, "location": "malang", "seller_id": 6}, {"product_id": 3, "url_image": "www.google.com", "seller": "benzema", "status": "new", "vendor": "samsung", "name": "samsung grand prime", "price": 1000000, "processor": "intel", "ram": "ram 1GB", "memory": "memory 8GB", "camera": "13 MP", "other_description": "size 5 inc", "stock": 10, "location": "malang", "seller_id": 6}, {"product_id": 4, "url_image": "www.google.com", "seller": "dzinsyah2", "status": "new", "vendor": "samsung", "name": null, "price": 1000000, "processor": "intel", "ram": "ram 1GB", "memory": "memory 8GB", "camera": "13 MP", "other_description": "size 5 inc", "stock": 10, "location": "malang", "seller_id": 4}, {"product_id": 5, "url_image": "www.google.com", "seller": "dzinsyah2", "status": "new", "vendor": "sony", "name": "sony xperia E3", "price": 1000000, "processor": "snapdragon", "ram": "ram 1GB", "memory": "memory 8GB", "camera": "8 MP", "other_description": "size 5 inc", "stock": 10, "location": "surabaya", "seller_id": 4}]}
[2019-03-09 22:25:02,324]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:46} WARNING - REQUEST_LOG	200 - {"request": {"search": "second"}, "response": [{"product_id": 6, "url_image": "www.google.com", "seller": "dzinsyah2", "status": "second", "vendor": "xiaomi", "name": "xiaomi redmi note 4", "price": 1500000, "processor": "snapdragon 660", "ram": "ram 3GB", "memory": "memory 32GB", "camera": "13 MP", "other_description": "size 5 inc", "stock": 10, "location": "sidoarjo", "seller_id": 4}, {"product_id": 7, "url_image": "www.google.com", "seller": "dzinsyah2", "status": "second", "vendor": "sony", "name": " sony xperia xz", "price": 1500000, "processor": "snapdragon 825", "ram": "ram 3GB", "memory": "memory 32GB", "camera": "13 MP", "other_description": "size 5 inc", "stock": 10, "location": "sidoarjo", "seller_id": 4}]}
[2019-03-09 22:25:50,971]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:46} WARNING - REQUEST_LOG	200 - {"request": {"search": "dzinsyah"}, "response": []}
[2019-03-09 22:26:05,058]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:46} WARNING - REQUEST_LOG	200 - {"request": {"search": "sony"}, "response": []}
[2019-03-09 22:29:28,907]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:46} WARNING - REQUEST_LOG	200 - {"request": {"search": "benzema"}, "response": [{"product_id": 1, "url_image": "www.google.com", "seller": "benzema", "status": "new", "vendor": "sony", "name": "sony xperia z3", "price": 1000000, "processor": "snapdragon 820", "ram": "ram 2GB", "memory": "memory 16GB", "camera": "23 MP", "other_description": "size 5 inc", "stock": 10, "location": "malang", "seller_id": 6}, {"product_id": 2, "url_image": "www.google.com", "seller": "benzema", "status": "new", "vendor": "sony", "name": "sony xperia z3", "price": 1000000, "processor": "snapdragon 820", "ram": "ram 2GB", "memory": "memory 16GB", "camera": "23 MP", "other_description": "size 5 inc", "stock": 10, "location": "malang", "seller_id": 6}, {"product_id": 3, "url_image": "www.google.com", "seller": "benzema", "status": "new", "vendor": "samsung", "name": "samsung grand prime", "price": 1000000, "processor": "intel", "ram": "ram 1GB", "memory": "memory 8GB", "camera": "13 MP", "other_description": "size 5 inc", "stock": 10, "location": "malang", "seller_id": 6}]}
[2019-03-09 22:30:51,159]{/home/alphatech/project_eCommerce/API/blueprints/__init__.py:46} WARNING - REQUEST_LOG	200 - {"request": {"search": "13 MP"}, "response": [{"product_id": 3, "url_image": "www.google.com", "seller": "benzema", "status": "new", "vendor": "samsung", "name": "samsung grand prime", "price": 1000000, "processor": "intel", "ram": "ram 1GB", "memory": "memory 8GB", "camera": "13 MP", "other_description": "size 5 inc", "stock": 10, "location": "malang", "seller_id": 6}, {"product_id": 4, "url_image": "www.google.com", "seller": "dzinsyah2", "status": "new", "vendor": "samsung", "name": null, "price": 1000000, "processor": "intel", "ram": "ram 1GB", "memory": "memory 8GB", "camera": "13 MP", "other_description": "size 5 inc", "stock": 10, "location": "malang", "seller_id": 4}, {"product_id": 6, "url_image": "www.google.com", "seller": "dzinsyah2", "status": "second", "vendor": "xiaomi", "name": "xiaomi redmi note 4", "price": 1500000, "processor": "snapdragon 660", "ram": "ram 3GB", "memory": "memory 32GB", "camera": "13 MP", "other_description": "size 5 inc", "stock": 10, "location": "sidoarjo", "seller_id": 4}, {"product_id": 7, "url_image": "www.google.com", "seller": "dzinsyah2", "status": "second", "vendor": "sony", "name": " sony xperia xz", "price": 1500000, "processor": "snapdragon 825", "ram": "ram 3GB", "memory": "memory 32GB", "camera": "13 MP", "other_description": "size 5 inc", "stock": 10, "location": "sidoarjo", "seller_id": 4}]}
